"master_id","last_order_date","time_since_last_order"
"f943acb4-a7ec-11e9-a2fc-000d3a38a36f","2021-02-16","3 mons 21 days"
"c36c3f6a-9dcf-11e9-9897-000d3a38a36f","2021-02-16","3 mons 21 days"
"7b8362ee-ae4d-11e9-a2fc-000d3a38a36f","2021-02-16","3 mons 21 days"
"ab52332e-a1af-11e9-a2fc-000d3a38a36f","2021-02-16","3 mons 21 days"
"3b3aad7a-5b2f-11ea-bf2c-000d3a38a36f","2021-02-16","3 mons 21 days"
"31d26c0c-a953-11e9-a2fc-000d3a38a36f","2021-02-16","3 mons 21 days"
"e81ea236-647e-11eb-add3-000d3a38a36f","2021-02-16","3 mons 21 days"
"78c37862-a99f-11e9-a2fc-000d3a38a36f","2021-02-16","3 mons 21 days"
"c48840a2-a4b3-11e9-a2fc-000d3a38a36f","2021-02-16","3 mons 21 days"
"d6964d06-a9c3-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"67bb4406-a98f-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"676521a6-1fd8-11ea-87bf-000d3a38a36f","2021-02-17","3 mons 20 days"
"a4a80b36-981f-11ea-9d91-000d3a38a36f","2021-02-17","3 mons 20 days"
"de31c86e-4285-11ea-8b43-000d3a38a36f","2021-02-17","3 mons 20 days"
"b1567710-15f1-11ea-aa74-000d3a38a36f","2021-02-17","3 mons 20 days"
"77420f60-d89a-11e9-93bc-000d3a38a36f","2021-02-17","3 mons 20 days"
"d2795fde-6a0f-11eb-b5d7-000d3a38a36f","2021-02-17","3 mons 20 days"
"1158afc4-b045-11e9-9757-000d3a38a36f","2021-02-17","3 mons 20 days"
"084075da-a42d-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"98936076-ff08-11e9-a5e8-000d3a38a36f","2021-02-17","3 mons 20 days"
"59b132bc-a714-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"fd35a780-b059-11e9-9757-000d3a38a36f","2021-02-17","3 mons 20 days"
"bd2305fe-6051-11ea-8dd8-000d3a38a36f","2021-02-17","3 mons 20 days"
"e9fb5e3e-a7f9-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"a467c882-98e7-11ea-b97a-000d3a38a36f","2021-02-17","3 mons 20 days"
"f1fc41f6-6a09-11eb-b5d7-000d3a38a36f","2021-02-17","3 mons 20 days"
"4a33b9d6-75ef-11ea-b23f-000d3a38a36f","2021-02-17","3 mons 20 days"
"79fae9b0-b04b-11e9-9757-000d3a38a36f","2021-02-17","3 mons 20 days"
"8019a364-6517-11ea-bac7-000d3a38a36f","2021-02-17","3 mons 20 days"
"92f1f0c0-790a-11ea-b363-000d3a38a36f","2021-02-17","3 mons 20 days"
"7358b7b0-1b7d-11eb-8d74-000d3a38a36f","2021-02-17","3 mons 20 days"
"2d01412c-d6e8-11e9-93bc-000d3a38a36f","2021-02-17","3 mons 20 days"
"5cecd3a6-b1d6-11e9-89fa-000d3a38a36f","2021-02-17","3 mons 20 days"
"a7df223e-5b94-11ea-a55e-000d3a38a36f","2021-02-17","3 mons 20 days"
"c66d7b04-9dd7-11e9-9897-000d3a38a36f","2021-02-17","3 mons 20 days"
"411f0762-ff27-11ea-9792-000d3a38a36f","2021-02-17","3 mons 20 days"
"896f7aa8-5588-11eb-9e65-000d3a38a36f","2021-02-17","3 mons 20 days"
"a147adf4-b1af-11e9-89fa-000d3a38a36f","2021-02-17","3 mons 20 days"
"6e59fc84-a800-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"936c1792-203b-11ea-87bf-000d3a38a36f","2021-02-17","3 mons 20 days"
"b645f268-ac48-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"de06bdfa-62a5-11ea-9861-000d3a38a36f","2021-02-17","3 mons 20 days"
"875cbe12-665d-11ea-82da-000d3a38a36f","2021-02-17","3 mons 20 days"
"41e5719e-a6a5-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"c0fe00ee-c699-11ea-9d14-000d3a38a36f","2021-02-17","3 mons 20 days"
"5dc3f584-5b40-11ea-b3c7-000d3a38a36f","2021-02-17","3 mons 20 days"
"9bd63462-abe7-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"db15d890-ae20-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"e7fcac9c-aab4-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"c0d58f00-51b4-11eb-806e-000d3a38a36f","2021-02-17","3 mons 20 days"
"03649f78-6ace-11eb-b5d7-000d3a38a36f","2021-02-17","3 mons 20 days"
"d875bb04-4539-11ea-acaf-000d3a38a36f","2021-02-17","3 mons 20 days"
"2a3a8c3c-4bc3-11ea-a626-000d3a38a36f","2021-02-17","3 mons 20 days"
"d8bdbb6c-c4ea-11ea-98f7-000d3a38a36f","2021-02-17","3 mons 20 days"
"90fe9264-390e-11ea-85d6-000d3a38a36f","2021-02-17","3 mons 20 days"
"05c53862-398e-11ea-85d6-000d3a38a36f","2021-02-17","3 mons 20 days"
"7bd91ecc-a96c-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"3c6735e6-736d-11ea-92d0-000d3a38a36f","2021-02-17","3 mons 20 days"
"c8246c22-115f-11ea-8872-000d3a38a36f","2021-02-17","3 mons 20 days"
"46d36ca0-ab60-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"d02b030e-a549-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"d2ea6b2c-acbd-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"3e2ce50c-61e7-11ea-8dd8-000d3a38a36f","2021-02-17","3 mons 20 days"
"a97951be-b121-11e9-9757-000d3a38a36f","2021-02-17","3 mons 20 days"
"4de64de4-c9ca-11ea-a31e-000d3a38a36f","2021-02-17","3 mons 20 days"
"0b640f60-1c87-11ea-a490-000d3a38a36f","2021-02-17","3 mons 20 days"
"77f2231c-23bf-11ea-8523-000d3a38a36f","2021-02-17","3 mons 20 days"
"6ec03fa6-6053-11ea-8dd8-000d3a38a36f","2021-02-17","3 mons 20 days"
"651e4d46-22a7-11eb-99f8-000d3a38a36f","2021-02-17","3 mons 20 days"
"034a8960-c855-11ea-8ddc-000d3a38a36f","2021-02-17","3 mons 20 days"
"e1c871d6-609d-11ea-8dd8-000d3a38a36f","2021-02-17","3 mons 20 days"
"7ed9f46c-5b0e-11ea-b41b-000d3a38a36f","2021-02-17","3 mons 20 days"
"38eb3626-eacb-11ea-9047-000d3a38a36f","2021-02-17","3 mons 20 days"
"eb319c72-a408-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"cf9b95f0-abbd-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"fbb033a0-15e2-11ea-aa74-000d3a38a36f","2021-02-17","3 mons 20 days"
"789925f4-e508-11e9-ad00-000d3a38a36f","2021-02-17","3 mons 20 days"
"cf6582fe-ac57-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"f7b74674-f73f-11e9-841e-000d3a38a36f","2021-02-17","3 mons 20 days"
"84caa0f4-b0bb-11e9-9757-000d3a38a36f","2021-02-17","3 mons 20 days"
"daec07ac-a8e1-11e9-a2fc-000d3a38a36f","2021-02-17","3 mons 20 days"
"7c5db788-5b08-11ea-a803-000d3a38a36f","2021-02-17","3 mons 20 days"
"bd6f16a6-4b60-11eb-806e-000d3a38a36f","2021-02-17","3 mons 20 days"
"ec463960-5276-11eb-9e65-000d3a38a36f","2021-02-17","3 mons 20 days"
"c5639030-1f1f-11ea-87bf-000d3a38a36f","2021-02-17","3 mons 20 days"
"087daaba-7189-11eb-a3e2-000d3a38a36f","2021-02-17","3 mons 20 days"
"b84f30d2-abb8-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"84c2ad42-aea2-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"1f360d0a-a46d-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"e7b87010-13da-11ea-a001-000d3a38a36f","2021-02-18","3 mons 19 days"
"23a936fe-b0c1-11e9-9757-000d3a38a36f","2021-02-18","3 mons 19 days"
"55ea943e-1efb-11ea-81ff-000d3a38a36f","2021-02-18","3 mons 19 days"
"73a64a8e-ff13-11e9-a5e8-000d3a38a36f","2021-02-18","3 mons 19 days"
"e12ffb50-b0a2-11e9-9757-000d3a38a36f","2021-02-18","3 mons 19 days"
"427a101e-a886-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"347780de-a767-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"a314c814-4f2b-11ea-99ba-000d3a38a36f","2021-02-18","3 mons 19 days"
"054864c8-569d-11ea-b9b9-000d3a38a36f","2021-02-18","3 mons 19 days"
"bcddc6bc-d643-11e9-93bc-000d3a38a36f","2021-02-18","3 mons 19 days"
"abdbf684-2ac8-11ea-9d27-000d3a38a36f","2021-02-18","3 mons 19 days"
"650eaeb4-a7aa-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"f5618bb6-ac0b-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"2ec7fcea-5b35-11ea-844d-000d3a38a36f","2021-02-18","3 mons 19 days"
"da51bcce-ab89-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"77a952d4-5b4d-11ea-80fd-000d3a38a36f","2021-02-18","3 mons 19 days"
"4b077fda-18d6-11ea-9213-000d3a38a36f","2021-02-18","3 mons 19 days"
"fe695fe2-1e87-11ea-aa32-000d3a38a36f","2021-02-18","3 mons 19 days"
"a2a4702a-1b80-11ea-ac4f-000d3a38a36f","2021-02-18","3 mons 19 days"
"a16d79e0-52e4-11ea-9ade-000d3a38a36f","2021-02-18","3 mons 19 days"
"5a26f192-a85d-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"21efb26e-5bb8-11ea-8172-000d3a38a36f","2021-02-18","3 mons 19 days"
"4865bbe6-63c3-11eb-add3-000d3a38a36f","2021-02-18","3 mons 19 days"
"8d5e9eb6-460a-11ea-a691-000d3a38a36f","2021-02-18","3 mons 19 days"
"da533ea2-a434-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"d517aa06-ae4b-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"6fc7eea8-61a7-11ea-8dd8-000d3a38a36f","2021-02-18","3 mons 19 days"
"2a2c7980-a9ed-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"183b94bc-2a9f-11ea-b3a7-000d3a38a36f","2021-02-18","3 mons 19 days"
"eac1422a-711a-11eb-93b1-000d3a38a36f","2021-02-18","3 mons 19 days"
"ed7186c8-a94e-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"ec4778d6-ab4f-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"f84abc14-b21c-11e9-b5cf-000d3a38a36f","2021-02-18","3 mons 19 days"
"da3c046c-9ee9-11e9-9897-000d3a38a36f","2021-02-18","3 mons 19 days"
"2fcaf8e4-2bb6-11ea-853d-000d3a38a36f","2021-02-18","3 mons 19 days"
"66f0e752-a105-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"28ed2304-d679-11e9-93bc-000d3a38a36f","2021-02-18","3 mons 19 days"
"18acf516-cc12-11ea-b305-000d3a38a36f","2021-02-18","3 mons 19 days"
"588035b0-1a3b-11ea-941b-000d3a38a36f","2021-02-18","3 mons 19 days"
"f5da682a-5bf0-11ea-a276-000d3a38a36f","2021-02-18","3 mons 19 days"
"47b14ce6-9755-11ea-a9c8-000d3a38a36f","2021-02-18","3 mons 19 days"
"d623b3ec-52ea-11ea-9ade-000d3a38a36f","2021-02-18","3 mons 19 days"
"d3877aba-b132-11e9-9757-000d3a38a36f","2021-02-18","3 mons 19 days"
"30450770-b144-11e9-9757-000d3a38a36f","2021-02-18","3 mons 19 days"
"1acf7870-87af-11ea-ace9-000d3a38a36f","2021-02-18","3 mons 19 days"
"8fd4e1be-b0a5-11e9-9757-000d3a38a36f","2021-02-18","3 mons 19 days"
"51b87b10-292d-11ea-b87a-000d3a38a36f","2021-02-18","3 mons 19 days"
"0b0bd684-88b5-11ea-9c02-000d3a38a36f","2021-02-18","3 mons 19 days"
"25197da6-9dd8-11e9-9897-000d3a38a36f","2021-02-18","3 mons 19 days"
"8a513242-a6eb-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"33aaee82-5b41-11ea-9536-000d3a38a36f","2021-02-18","3 mons 19 days"
"ce872152-cd86-11ea-b1a6-000d3a38a36f","2021-02-18","3 mons 19 days"
"49a48d02-a9a2-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"a19ae308-1f90-11ea-87bf-000d3a38a36f","2021-02-18","3 mons 19 days"
"a8ebbad4-594a-11eb-9e65-000d3a38a36f","2021-02-18","3 mons 19 days"
"4271fdf8-a59a-11eb-b07f-000d3a299ebf","2021-02-18","3 mons 19 days"
"be24687c-9f99-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"a0bf4d86-ac2f-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"5548a57a-b25d-11ea-b736-000d3a38a36f","2021-02-18","3 mons 19 days"
"8ae45166-ab33-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"4cd61b60-a5da-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"552ade50-a71e-11e9-a2fc-000d3a38a36f","2021-02-18","3 mons 19 days"
"2d7e6662-ab09-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"ea0c6da8-ab25-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"1546c37a-5b10-11ea-b248-000d3a38a36f","2021-02-19","3 mons 18 days"
"6e59a7f4-a4b1-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"94be57ce-ade8-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"d6675854-a4d0-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"aa04a068-6240-11ea-9d1a-000d3a38a36f","2021-02-19","3 mons 18 days"
"b6ae0202-af42-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"5ad03fde-b0f2-11e9-9757-000d3a38a36f","2021-02-19","3 mons 18 days"
"8244851a-6bcd-11eb-b5d7-000d3a38a36f","2021-02-19","3 mons 18 days"
"375ff8ba-a6a1-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"9f7e6440-b0c9-11e9-9757-000d3a38a36f","2021-02-19","3 mons 18 days"
"d6f40400-a789-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"3614de92-567f-11ea-b9b9-000d3a38a36f","2021-02-19","3 mons 18 days"
"28e70c9a-afdf-11ea-b736-000d3a38a36f","2021-02-19","3 mons 18 days"
"4e15c4b2-5b06-11ea-9fbe-000d3a38a36f","2021-02-19","3 mons 18 days"
"0a6a5d24-4664-11ea-b6c0-000d3a38a36f","2021-02-19","3 mons 18 days"
"aab34774-5338-11ea-acd3-000d3a38a36f","2021-02-19","3 mons 18 days"
"902435e4-af14-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"f6127aba-aaef-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"76bf7db4-17c1-11ea-9213-000d3a38a36f","2021-02-19","3 mons 18 days"
"0dcbca78-97b5-11ea-9d91-000d3a38a36f","2021-02-19","3 mons 18 days"
"9ca67390-9da3-11e9-9897-000d3a38a36f","2021-02-19","3 mons 18 days"
"ffa8ed4e-a7a1-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"47d7952c-aed0-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"c29e0384-b12f-11e9-9757-000d3a38a36f","2021-02-19","3 mons 18 days"
"dd8f7930-615f-11ea-8dd8-000d3a38a36f","2021-02-19","3 mons 18 days"
"8172fccc-16d0-11eb-8d74-000d3a38a36f","2021-02-19","3 mons 18 days"
"b1b8ff6a-24ed-11ea-bf27-000d3a38a36f","2021-02-19","3 mons 18 days"
"7e1aafe4-51cc-11ea-a243-000d3a38a36f","2021-02-19","3 mons 18 days"
"e7fd6858-a3a2-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"27ef5824-66e1-11eb-975c-000d3a38a36f","2021-02-19","3 mons 18 days"
"61cd9bc6-a2ea-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"efad3cc6-ae98-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"c8c9b6b2-5b26-11ea-bcfd-000d3a38a36f","2021-02-19","3 mons 18 days"
"dd745a2e-5bb5-11ea-8b70-000d3a38a36f","2021-02-19","3 mons 18 days"
"189eea8a-ac8c-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"74a5a56c-5b46-11ea-8f90-000d3a38a36f","2021-02-19","3 mons 18 days"
"3f770230-a919-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"80393b84-99b0-11ea-a274-000d3a38a36f","2021-02-19","3 mons 18 days"
"deb64f62-b05e-11e9-9757-000d3a38a36f","2021-02-19","3 mons 18 days"
"87f59e3c-1da8-11ea-8bf2-000d3a38a36f","2021-02-19","3 mons 18 days"
"c4ea5db8-99d2-11ea-a274-000d3a38a36f","2021-02-19","3 mons 18 days"
"9eeb4ff2-b146-11e9-9757-000d3a38a36f","2021-02-19","3 mons 18 days"
"6e46e5ce-b019-11e9-9757-000d3a38a36f","2021-02-19","3 mons 18 days"
"c4876510-b002-11e9-9757-000d3a38a36f","2021-02-19","3 mons 18 days"
"eebddd9c-5b2d-11ea-bf0c-000d3a38a36f","2021-02-19","3 mons 18 days"
"9223c5ae-aad6-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"9d0a5f0e-d6ba-11e9-93bc-000d3a38a36f","2021-02-19","3 mons 18 days"
"cf349758-aba7-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"d0ba3bba-1379-11eb-8ffc-000d3a38a36f","2021-02-19","3 mons 18 days"
"733488a4-afcc-11e9-9757-000d3a38a36f","2021-02-19","3 mons 18 days"
"2ddc3dd2-b018-11e9-9757-000d3a38a36f","2021-02-19","3 mons 18 days"
"4d8341d0-680e-11eb-b5d7-000d3a38a36f","2021-02-19","3 mons 18 days"
"97d05b1e-b05f-11e9-9757-000d3a38a36f","2021-02-19","3 mons 18 days"
"18c6363a-734c-11ea-92d0-000d3a38a36f","2021-02-19","3 mons 18 days"
"36c7cab4-bb9e-11ea-995f-000d3a38a36f","2021-02-19","3 mons 18 days"
"20ffcbc2-f679-11e9-841e-000d3a38a36f","2021-02-19","3 mons 18 days"
"37132e7c-5272-11ea-956d-000d3a38a36f","2021-02-19","3 mons 18 days"
"57775798-aa33-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"fd183864-122c-11ea-a001-000d3a38a36f","2021-02-19","3 mons 18 days"
"f4b4699e-136c-11eb-8ffc-000d3a38a36f","2021-02-19","3 mons 18 days"
"d795ee04-b121-11e9-9757-000d3a38a36f","2021-02-19","3 mons 18 days"
"483025ec-5417-11ea-b1db-000d3a38a36f","2021-02-19","3 mons 18 days"
"48136ca8-b21a-11e9-b5cf-000d3a38a36f","2021-02-19","3 mons 18 days"
"611c0638-a76b-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"91902386-5b42-11ea-a051-000d3a38a36f","2021-02-19","3 mons 18 days"
"baf4b64c-ce6f-11ea-a8f0-000d3a38a36f","2021-02-19","3 mons 18 days"
"a80f36e4-a966-11e9-a2fc-000d3a38a36f","2021-02-19","3 mons 18 days"
"b8d0108e-d85f-11e9-93bc-000d3a38a36f","2021-02-19","3 mons 18 days"
"d6547d72-53e6-11ea-94d4-000d3a38a36f","2021-02-20","3 mons 17 days"
"29478c86-1940-11ea-b6a2-000d3a38a36f","2021-02-20","3 mons 17 days"
"18edb22c-aa0d-11e9-a2fc-000d3a38a36f","2021-02-20","3 mons 17 days"
"978bfbe4-d667-11e9-93bc-000d3a38a36f","2021-02-20","3 mons 17 days"
"694973cc-d623-11e9-93bc-000d3a38a36f","2021-02-20","3 mons 17 days"
"cb4c7ef4-1c49-11ea-a490-000d3a38a36f","2021-02-20","3 mons 17 days"
"5054a94e-1db9-11ea-8bf2-000d3a38a36f","2021-02-20","3 mons 17 days"
"b790a73a-66e6-11eb-975c-000d3a38a36f","2021-02-20","3 mons 17 days"
"e2eaa7ac-ad81-11e9-a2fc-000d3a38a36f","2021-02-20","3 mons 17 days"
"fc80b6b4-6d53-11eb-99c4-000d3a38a36f","2021-02-20","3 mons 17 days"
"a4c17f5e-12fe-11ea-a001-000d3a38a36f","2021-02-20","3 mons 17 days"
"b942155c-7761-11ea-96da-000d3a38a36f","2021-02-20","3 mons 17 days"
"cd4e3fee-15e6-11ea-aa74-000d3a38a36f","2021-02-20","3 mons 17 days"
"e0fc9fce-f118-11e9-9346-000d3a38a36f","2021-02-20","3 mons 17 days"
"c672b388-d71d-11e9-93bc-000d3a38a36f","2021-02-20","3 mons 17 days"
"a92777c2-d683-11e9-93bc-000d3a38a36f","2021-02-20","3 mons 17 days"
"4976592a-d614-11e9-93bc-000d3a38a36f","2021-02-20","3 mons 17 days"
"888c5e54-5bc8-11ea-a77c-000d3a38a36f","2021-02-20","3 mons 17 days"
"7a670534-5b93-11ea-80f9-000d3a38a36f","2021-02-20","3 mons 17 days"
"71d6a658-a154-11e9-a2fc-000d3a38a36f","2021-02-20","3 mons 17 days"
"254275f8-5bc9-11ea-830e-000d3a38a36f","2021-02-20","3 mons 17 days"
"20673a4e-2ba1-11ea-853d-000d3a38a36f","2021-02-20","3 mons 17 days"
"4d41bf44-a8f2-11e9-a2fc-000d3a38a36f","2021-02-20","3 mons 17 days"
"af7bb65c-24c9-11eb-86c1-000d3a38a36f","2021-02-20","3 mons 17 days"
"b651882c-2285-11ea-8523-000d3a38a36f","2021-02-20","3 mons 17 days"
"5b238ee6-2bef-11ea-91ab-000d3a38a36f","2021-02-20","3 mons 17 days"
"7ab76d82-619e-11eb-add3-000d3a38a36f","2021-02-20","3 mons 17 days"
"0fa08c24-30dd-11ea-b162-000d3a38a36f","2021-02-20","3 mons 17 days"
"48bcc796-f66a-11e9-841e-000d3a38a36f","2021-02-20","3 mons 17 days"
"f1f4a69c-5b3e-11ea-a13e-000d3a38a36f","2021-02-20","3 mons 17 days"
"369a8fbc-aa66-11e9-a2fc-000d3a38a36f","2021-02-20","3 mons 17 days"
"69d2e0f0-97be-11ea-9d91-000d3a38a36f","2021-02-20","3 mons 17 days"
"5ec84242-a17c-11e9-a2fc-000d3a38a36f","2021-02-20","3 mons 17 days"
"7f6b8a4c-aaad-11e9-a2fc-000d3a38a36f","2021-02-20","3 mons 17 days"
"c8763084-6655-11ea-82da-000d3a38a36f","2021-02-20","3 mons 17 days"
"94b5a298-5b42-11ea-88c2-000d3a38a36f","2021-02-20","3 mons 17 days"
"7bb3a24e-6273-11ea-9861-000d3a38a36f","2021-02-20","3 mons 17 days"
"105c5046-61d2-11ea-8dd8-000d3a38a36f","2021-02-20","3 mons 17 days"
"fb8e6cba-9ea1-11e9-9897-000d3a38a36f","2021-02-20","3 mons 17 days"
"7398b57a-25f3-11ea-8e1c-000d3a38a36f","2021-02-20","3 mons 17 days"
"5f510524-3243-11eb-9088-000d3a38a36f","2021-02-20","3 mons 17 days"
"920a0224-d621-11e9-93bc-000d3a38a36f","2021-02-20","3 mons 17 days"
"98727c8c-ad08-11e9-a2fc-000d3a38a36f","2021-02-20","3 mons 17 days"
"8cb884aa-1d69-11ea-a490-000d3a38a36f","2021-02-20","3 mons 17 days"
"fb36ba80-26ad-11ea-aaaa-000d3a38a36f","2021-02-20","3 mons 17 days"
"b89d54fc-a531-11e9-a2fc-000d3a38a36f","2021-02-20","3 mons 17 days"
"82693422-28f4-11ea-b87a-000d3a38a36f","2021-02-20","3 mons 17 days"
"f981bf32-30da-11ea-b162-000d3a38a36f","2021-02-20","3 mons 17 days"
"38ceaaba-ac10-11e9-a2fc-000d3a38a36f","2021-02-20","3 mons 17 days"
"8d18a236-2485-11ea-bf27-000d3a38a36f","2021-02-20","3 mons 17 days"
"0ffdd0c2-507d-11ea-99ba-000d3a38a36f","2021-02-20","3 mons 17 days"
"40eec926-39b1-11ea-85d6-000d3a38a36f","2021-02-21","3 mons 16 days"
"1f72211a-a589-11e9-a2fc-000d3a38a36f","2021-02-21","3 mons 16 days"
"a2383c34-ab19-11e9-a2fc-000d3a38a36f","2021-02-21","3 mons 16 days"
"b04aa088-ad52-11e9-a2fc-000d3a38a36f","2021-02-21","3 mons 16 days"
"bb9dbb7e-707e-11ea-8369-000d3a38a36f","2021-02-21","3 mons 16 days"
"9167b7d4-ad50-11e9-a2fc-000d3a38a36f","2021-02-21","3 mons 16 days"
"ebc6d4e6-aff6-11e9-9757-000d3a38a36f","2021-02-21","3 mons 16 days"
"0f5c2fc4-1d3d-11ea-a490-000d3a38a36f","2021-02-21","3 mons 16 days"
"45ae5698-5684-11eb-9e65-000d3a38a36f","2021-02-21","3 mons 16 days"
"e97b0d38-1481-11eb-8ffc-000d3a38a36f","2021-02-21","3 mons 16 days"
"a71d90e4-53e0-11ea-94d4-000d3a38a36f","2021-02-21","3 mons 16 days"
"c7a5c904-21d5-11ea-9618-000d3a38a36f","2021-02-21","3 mons 16 days"
"95114b54-b05a-11e9-9757-000d3a38a36f","2021-02-21","3 mons 16 days"
"520c1728-a5cc-11e9-a2fc-000d3a38a36f","2021-02-21","3 mons 16 days"
"c713e3ca-b3a9-11ea-8745-000d3a38a36f","2021-02-21","3 mons 16 days"
"bfe4d65a-2136-11ea-9618-000d3a38a36f","2021-02-21","3 mons 16 days"
"4a108612-afef-11e9-9757-000d3a38a36f","2021-02-21","3 mons 16 days"
"8e908bcc-9d23-11e9-9897-000d3a38a36f","2021-02-21","3 mons 16 days"
"05ad4b68-3c99-11ea-b550-000d3a38a36f","2021-02-21","3 mons 16 days"
"2979dad2-150d-11eb-8ffc-000d3a38a36f","2021-02-21","3 mons 16 days"
"6f668972-d6c6-11e9-93bc-000d3a38a36f","2021-02-21","3 mons 16 days"
"1af94fea-a5cb-11e9-a2fc-000d3a38a36f","2021-02-21","3 mons 16 days"
"44fc9a30-2100-11ea-b50a-000d3a38a36f","2021-02-21","3 mons 16 days"
"de1ad812-a3fb-11e9-a2fc-000d3a38a36f","2021-02-21","3 mons 16 days"
"fb75059a-a7ac-11e9-a2fc-000d3a38a36f","2021-02-21","3 mons 16 days"
"ceb7bd6c-ac62-11e9-a2fc-000d3a38a36f","2021-02-21","3 mons 16 days"
"5dd49718-0185-11eb-9c30-000d3a38a36f","2021-02-21","3 mons 16 days"
"beec5920-1cdc-11ea-a490-000d3a38a36f","2021-02-21","3 mons 16 days"
"4de0699c-addd-11e9-a2fc-000d3a38a36f","2021-02-21","3 mons 16 days"
"4f62505a-7235-11eb-aa44-000d3a38a36f","2021-02-21","3 mons 16 days"
"ffd73136-b098-11e9-9757-000d3a38a36f","2021-02-21","3 mons 16 days"
"9b412648-2111-11ea-b50a-000d3a38a36f","2021-02-21","3 mons 16 days"
"607f3e8e-4a9e-11eb-806e-000d3a38a36f","2021-02-21","3 mons 16 days"
"3804f628-2390-11ea-8523-000d3a38a36f","2021-02-21","3 mons 16 days"
"866a94b2-abd1-11e9-a2fc-000d3a38a36f","2021-02-21","3 mons 16 days"
