"master_id","total_revenue","avg_revenue_per_order"
"adbd00fc-6294-11ea-9861-000d3a38a36f","226.38","113.19"
"11607fce-ee02-11e9-9346-000d3a38a36f","226.31","75.44"
"ffc01688-d643-11e9-93bc-000d3a38a36f","225.98","112.99"
"bf042a06-54e3-11eb-9e65-000d3a38a36f","225.97","112.99"
"ca359fde-215b-11ea-9618-000d3a38a36f","225.97","75.32"
"6e5f9914-5331-11ea-acd3-000d3a38a36f","225.97","112.99"
"d65faede-a925-11e9-a2fc-000d3a38a36f","225.96","112.98"
"c8a0278a-1949-11ea-b6a2-000d3a38a36f","225.96","75.32"
"2b2e6e80-2fd8-11ea-bb80-000d3a38a36f","225.96","75.32"
"48c41c88-120f-11ea-a001-000d3a38a36f","225.95","112.98"
"ac06a80e-1e8c-11ea-aa32-000d3a38a36f","225.91","112.96"
"5099b5de-b89f-11eb-b5f8-000d3a38a36f","225.87","75.29"
"da50fc00-62b1-11ea-9861-000d3a38a36f","225.86","112.93"
"82722ed2-be3c-11ea-aa61-000d3a38a36f","225.86","112.93"
"82e8f82e-b045-11e9-9757-000d3a38a36f","225.85","112.93"
"f8815d84-5b9d-11ea-a488-000d3a38a36f","225.72","112.86"
"56b537c6-7e77-11ea-80af-000d3a38a36f","225.70","112.85"
"2e292f90-1d0d-11ea-a490-000d3a38a36f","225.62","112.81"
"b6fe5262-9efc-11e9-9897-000d3a38a36f","225.49","112.75"
"4c7a28a8-5301-11ea-9ade-000d3a38a36f","225.47","112.74"
"e4e38c9e-a8aa-11e9-a2fc-000d3a38a36f","225.47","75.16"
"9f53c4be-ac42-11e9-a2fc-000d3a38a36f","225.43","75.14"
"c86ded0c-5b92-11ea-abca-000d3a38a36f","225.25","75.08"
"7db62f50-dddd-11e9-a848-000d3a38a36f","224.98","112.49"
"92423dde-e218-11ea-a8ec-000d3a38a36f","224.98","112.49"
"a3b6373e-2be1-11ea-91ab-000d3a38a36f","224.98","112.49"
"5ce72fb8-f04c-11ea-bde9-000d3a38a36f","224.98","74.99"
"5c70f30e-b1ee-11e9-89fa-000d3a38a36f","224.98","112.49"
"cd1ac58e-5bc7-11ea-acb5-000d3a38a36f","224.98","112.49"
"0464e038-5b50-11ea-af07-000d3a38a36f","224.98","112.49"
"21301702-a195-11e9-a2fc-000d3a38a36f","224.97","74.99"
"7ac869e8-acf5-11e9-a2fc-000d3a38a36f","224.97","112.49"
"8007dd34-ddb6-11e9-9cd3-000d3a38a36f","224.97","74.99"
"2dbdb91e-849f-11ea-80af-000d3a38a36f","224.97","112.49"
"fb40e9f8-aba9-11e9-a2fc-000d3a38a36f","224.97","112.49"
"bdf3abc2-a536-11e9-a2fc-000d3a38a36f","224.97","112.49"
"b23c30c0-5e80-11ea-be5b-000d3a38a36f","224.97","74.99"
"9cd943cc-afca-11e9-9757-000d3a38a36f","224.97","112.49"
"36dcd53c-48a6-11ea-b6c0-000d3a38a36f","224.95","74.98"
"75aea3d4-a8fb-11ea-8479-000d3a38a36f","224.95","74.98"
"380ddc7c-9d92-11e9-9897-000d3a38a36f","224.95","44.99"
"be954de4-a205-11e9-a2fc-000d3a38a36f","224.95","74.98"
"644afd18-5b3a-11ea-b116-000d3a38a36f","224.94","112.47"
"5d19e91c-4007-11ea-aa6b-000d3a38a36f","224.94","74.98"
"8f75e7bc-aca0-11e9-a2fc-000d3a38a36f","224.93","44.99"
"79f19836-a0d5-11e9-a2fc-000d3a38a36f","224.78","112.39"
"d361a53a-19e9-11eb-8d74-000d3a38a36f","224.72","112.36"
"96b4aed0-2b5a-11ea-9d27-000d3a38a36f","224.70","112.35"
"d53090d4-aeaf-11e9-a2fc-000d3a38a36f","224.47","112.24"
"4a711e3a-f12d-11e9-9346-000d3a38a36f","224.47","112.24"
"01e9000a-a228-11e9-a2fc-000d3a38a36f","224.30","74.77"
"bf5e8806-532d-11ea-acd3-000d3a38a36f","224.14","112.07"
"8914c0b8-5b42-11ea-b332-000d3a38a36f","224.11","112.06"
"78347a7e-b16c-11ea-b736-000d3a38a36f","224.09","112.05"
"b3d9d8e8-7347-11ea-92d0-000d3a38a36f","224.05","74.68"
"ce057032-2d43-11ea-827e-000d3a38a36f","223.98","111.99"
"0fc05b14-1cfe-11ea-a490-000d3a38a36f","223.98","111.99"
"52bb1b58-aab1-11e9-a2fc-000d3a38a36f","223.97","74.66"
"0e525738-a7b9-11e9-a2fc-000d3a38a36f","223.97","74.66"
"cf59d858-94d9-11ea-85df-000d3a38a36f","223.97","74.66"
"4d8aee94-27f0-11ea-a043-000d3a38a36f","223.97","74.66"
"4cd4d448-ddc1-11e9-a848-000d3a38a36f","223.97","111.99"
"d042c726-de1c-11e9-957d-000d3a38a36f","223.95","74.65"
"1246de1c-ea9a-11e9-8bb8-000d3a38a36f","223.72","111.86"
"0428101a-70a7-11ea-95d1-000d3a38a36f","223.47","111.74"
"a67cf028-a560-11e9-a2fc-000d3a38a36f","223.47","111.74"
"46785b52-85e0-11ea-a90b-000d3a38a36f","223.47","111.74"
"96b8c1a4-5423-11ea-b1db-000d3a38a36f","223.47","111.74"
"13a2460a-3faa-11eb-806e-000d3a38a36f","223.47","111.74"
"45de8b32-b109-11e9-9757-000d3a38a36f","223.44","111.72"
"7408f952-2b16-11ea-9d27-000d3a38a36f","223.31","111.66"
"4307ebf0-25e5-11ea-8e1c-000d3a38a36f","222.97","111.49"
"8d732076-b0d1-11e9-9757-000d3a38a36f","222.97","74.32"
"05a16592-4b75-11ea-a626-000d3a38a36f","222.96","74.32"
"c0ff882c-22b3-11ea-8523-000d3a38a36f","222.96","74.32"
"1cb79d74-a9f8-11e9-a2fc-000d3a38a36f","222.96","74.32"
"9616b52e-b1d7-11e9-89fa-000d3a38a36f","222.96","74.32"
"bc8bc4b0-a59d-11e9-a2fc-000d3a38a36f","222.88","111.44"
"f6efa218-867d-11ea-be76-000d3a38a36f","222.85","74.28"
"c3cf887a-2561-11eb-81ae-000d3a38a36f","222.83","111.42"
"c3d452ba-1df5-11eb-8d74-000d3a38a36f","222.48","111.24"
"9269b130-0184-11eb-9c30-000d3a38a36f","222.46","111.23"
"a7a75804-9e29-11ea-80cd-000d3a38a36f","222.44","44.49"
"23ca4b12-1206-11eb-8ffc-000d3a38a36f","222.33","111.17"
"98928afc-2465-11ea-a30f-000d3a38a36f","222.02","111.01"
"1378902c-53b4-11ea-abe0-000d3a38a36f","221.98","110.99"
"b84512a0-b095-11e9-9757-000d3a38a36f","221.98","110.99"
"28c69d0e-e2bf-11e9-ad00-000d3a38a36f","221.98","110.99"
"0acfcf24-50d2-11ea-99ba-000d3a38a36f","221.98","110.99"
"b3ca6f8c-a14e-11e9-a2fc-000d3a38a36f","221.98","110.99"
"b1b933c6-ddcc-11e9-a848-000d3a38a36f","221.91","110.96"
"964eff18-22ef-11ea-8523-000d3a38a36f","221.89","110.95"
"7d59facc-a8e6-11e9-a2fc-000d3a38a36f","221.65","110.83"
"9e4cc25e-b120-11e9-9757-000d3a38a36f","221.48","110.74"
"7c5c4114-aa37-11e9-a2fc-000d3a38a36f","221.37","110.69"
"fef1cfbe-a6da-11e9-a2fc-000d3a38a36f","221.37","73.79"
"e79f8dba-d6ff-11e9-93bc-000d3a38a36f","221.25","110.63"
"59ea5c52-a824-11e9-a2fc-000d3a38a36f","221.22","73.74"
"20488808-f404-11e9-9346-000d3a38a36f","221.16","73.72"
"2fbef7a0-2063-11ea-87bf-000d3a38a36f","221.08","110.54"
"8eb4d7a6-3f2c-11ea-b794-000d3a38a36f","221.00","73.67"
"585606ee-6e9d-11ea-a8bb-000d3a38a36f","220.99","110.50"
"c876cb68-a9d4-11e9-a2fc-000d3a38a36f","220.97","110.49"
"542e87de-2be1-11ea-91ab-000d3a38a36f","220.97","110.49"
"b006925a-3fbc-11eb-806e-000d3a38a36f","220.97","110.49"
"4f05e088-6171-11eb-add3-000d3a38a36f","220.97","110.49"
"92fdaf8e-a569-11e9-a2fc-000d3a38a36f","220.97","73.66"
"d9962944-23ae-11ea-8523-000d3a38a36f","220.96","110.48"
"e7f1e382-5448-11ea-b1db-000d3a38a36f","220.95","73.65"
"6cd0ee3e-8e42-11eb-abb9-000d3a38a36f","220.95","73.65"
"efad3cc6-ae98-11e9-a2fc-000d3a38a36f","220.95","73.65"
"a73a8498-533f-11ea-acd3-000d3a38a36f","220.87","55.22"
"a46a05a4-34d0-11eb-9a15-000d3a38a36f","220.87","110.44"
"180fc7ee-b11c-11e9-9757-000d3a38a36f","220.87","110.44"
"d5375342-1f6a-11eb-b272-000d3a38a36f","220.87","110.44"
"5edd4a7e-6473-11ea-a507-000d3a38a36f","220.86","110.43"
"ab404e04-1660-11ea-aa74-000d3a38a36f","220.86","110.43"
"af0f59d0-a815-11e9-a2fc-000d3a38a36f","220.72","110.36"
"c7a4e280-af95-11e9-a2fc-000d3a38a36f","220.72","73.57"
"297e7218-6d15-11ea-84a8-000d3a38a36f","220.58","110.29"
"3891eb46-b12b-11e9-9757-000d3a38a36f","220.49","110.25"
"0954c188-5f21-11ea-be5b-000d3a38a36f","220.48","110.24"
"92650e9c-c821-11ea-a167-000d3a38a36f","220.48","110.24"
"fa994588-5b06-11ea-bd2b-000d3a38a36f","220.48","110.24"
"2a9331e8-dcaf-11ea-9c1f-000d3a38a36f","220.48","110.24"
"93284b92-9dd7-11ea-80cd-000d3a38a36f","220.48","110.24"
"614baf40-bbc0-11ea-9a91-000d3a38a36f","220.47","110.24"
"ec3a6494-ab67-11e9-a2fc-000d3a38a36f","220.47","73.49"
"cf6f7770-a552-11e9-a2fc-000d3a38a36f","220.47","73.49"
"8f883c5c-51d5-11ea-a243-000d3a38a36f","220.47","73.49"
"e404e80e-ff26-11e9-a5e8-000d3a38a36f","220.46","73.49"
"1e09597c-1b01-11ea-98d5-000d3a38a36f","220.45","73.48"
"2d08b5fc-a6b8-11e9-a2fc-000d3a38a36f","220.35","110.18"
"0e027914-53b9-11ea-abe0-000d3a38a36f","220.16","73.39"
"3bf28a84-6274-11ea-9861-000d3a38a36f","220.08","110.04"
"e8896ef4-2c3a-11ea-b752-000d3a38a36f","219.98","109.99"
"093f80ca-a382-11ea-9c18-000d3a38a36f","219.98","109.99"
"0ffdf370-d94c-11e9-93bc-000d3a38a36f","219.98","109.99"
"81ef8ec8-4d80-11ea-9655-000d3a38a36f","219.98","109.99"
"765bbbd0-1c49-11ea-a490-000d3a38a36f","219.98","109.99"
"7591ad1c-a495-11e9-a2fc-000d3a38a36f","219.98","109.99"
"a15d4e5c-9efe-11e9-9897-000d3a38a36f","219.98","55.00"
"d51077f8-cf70-11ea-a8f0-000d3a38a36f","219.98","109.99"
"f44aa53c-5421-11ea-b1db-000d3a38a36f","219.98","109.99"
"5cab8466-a504-11e9-a2fc-000d3a38a36f","219.98","109.99"
"410ca690-a540-11e9-a2fc-000d3a38a36f","219.98","109.99"
"580aac98-af59-11e9-a2fc-000d3a38a36f","219.98","109.99"
"fee908f8-ae4f-11e9-a2fc-000d3a38a36f","219.98","109.99"
"e5245b00-2534-11ea-bf27-000d3a38a36f","219.98","109.99"
"ed0062aa-6658-11ea-82da-000d3a38a36f","219.98","109.99"
"a1e8cde8-bb1b-11eb-a757-000d3a38a36f","219.98","109.99"
"fc99c748-a9f6-11e9-a2fc-000d3a38a36f","219.97","109.99"
"ad289dc6-2d52-11ea-827e-000d3a38a36f","219.97","73.32"
"44f2f3ea-4b1c-11ea-a626-000d3a38a36f","219.97","73.32"
"1a9b39d8-40ac-11ea-9be8-000d3a38a36f","219.97","109.99"
"7ab86f3e-b244-11ea-b736-000d3a38a36f","219.97","109.99"
"53bf1ce2-a0c1-11e9-a2fc-000d3a38a36f","219.97","73.32"
"b153ed26-b1ea-11e9-89fa-000d3a38a36f","219.97","109.99"
"9f22af04-50d5-11ea-99ba-000d3a38a36f","219.97","109.99"
"cbc425dc-45eb-11ea-a691-000d3a38a36f","219.97","109.99"
"9ea865f8-a6b9-11e9-a2fc-000d3a38a36f","219.97","73.32"
"74437dbe-aff3-11e9-9757-000d3a38a36f","219.97","109.99"
"043f4822-b1ce-11e9-89fa-000d3a38a36f","219.97","109.99"
"3262f35a-793e-11eb-b580-000d3a38a36f","219.97","73.32"
"21a50950-a74d-11e9-a2fc-000d3a38a36f","219.97","73.32"
"f4207fda-5b4e-11ea-b6ef-000d3a38a36f","219.97","109.99"
"947d8eb0-d70a-11e9-93bc-000d3a38a36f","219.97","73.32"
"c5ec20d0-ffb2-11e9-a5e8-000d3a38a36f","219.97","109.99"
"c55e35be-3ecc-11ea-b794-000d3a38a36f","219.97","73.32"
"1ba5d2ba-b02a-11e9-9757-000d3a38a36f","219.96","73.32"
"288d6ca8-9ee7-11e9-9897-000d3a38a36f","219.96","73.32"
"1d6248e0-44da-11eb-806e-000d3a38a36f","219.96","109.98"
"20d04170-1344-11eb-8ffc-000d3a38a36f","219.96","109.98"
"e7b87010-13da-11ea-a001-000d3a38a36f","219.96","54.99"
"a1d22144-215f-11ea-9618-000d3a38a36f","219.96","109.98"
"6b6b76be-210a-11ea-b50a-000d3a38a36f","219.96","109.98"
"90657fcc-b1fd-11e9-89fa-000d3a38a36f","219.96","54.99"
"bd344a90-3cfb-11ea-9e19-000d3a38a36f","219.96","73.32"
"38b5f27c-5444-11ea-b1db-000d3a38a36f","219.95","73.32"
"b459a4aa-b0f7-11e9-9757-000d3a38a36f","219.95","73.32"
"529d35ca-5bdc-11ea-9942-000d3a38a36f","219.95","109.98"
"91293b88-3d85-11ea-9e19-000d3a38a36f","219.94","109.97"
"1b95daf0-ac55-11e9-a2fc-000d3a38a36f","219.94","73.31"
"4a046300-a829-11e9-a2fc-000d3a38a36f","219.94","54.99"
"ffb05798-5b4f-11ea-956f-000d3a38a36f","219.91","109.96"
"54f2d766-7851-11eb-a674-000d3a38a36f","219.90","109.95"
"c34d9f40-a551-11e9-a2fc-000d3a38a36f","219.89","109.95"
"cca14ba2-d6a5-11e9-93bc-000d3a38a36f","219.89","109.95"
"17eec894-a458-11e9-a2fc-000d3a38a36f","219.89","109.95"
"ad0b4f80-8c40-11ea-8f41-000d3a38a36f","219.86","109.93"
"01c40d86-fe26-11e9-a5e8-000d3a38a36f","219.84","109.92"
"11e677c4-aba8-11e9-a2fc-000d3a38a36f","219.78","73.26"
"09fe0fe4-eed3-11ea-b13a-000d3a38a36f","219.47","73.16"
"3642da7e-420e-11eb-806e-000d3a38a36f","219.47","109.74"
"963a9fc6-ec72-11ea-9369-000d3a38a36f","219.45","73.15"
"4cb42c2c-46f1-11ea-b6c0-000d3a38a36f","219.45","54.86"
"578f3720-135d-11eb-8ffc-000d3a38a36f","218.99","109.50"
"d1e6b77e-abe3-11e9-a2fc-000d3a38a36f","218.99","109.50"
"22cf2766-567a-11ea-b9b9-000d3a38a36f","218.98","109.49"
"b3c89e5c-53ad-11ea-abe0-000d3a38a36f","218.97","72.99"
"33bd3272-aa7a-11e9-a2fc-000d3a38a36f","218.96","72.99"
"faf29cde-9745-11ea-a9c8-000d3a38a36f","218.96","109.48"
"050be308-a136-11e9-a2fc-000d3a38a36f","218.94","54.74"
"3812050c-53fa-11eb-9e65-000d3a38a36f","218.59","109.30"
"7e91e546-5bae-11ea-a8b5-000d3a38a36f","218.48","109.24"
"d1fe6894-a582-11ea-bd63-000d3a38a36f","218.45","109.23"
"738a9978-a7c1-11e9-a2fc-000d3a38a36f","218.20","109.10"
"438ec68c-1ee9-11ea-81ff-000d3a38a36f","217.98","108.99"
"806da518-a1cc-11e9-a2fc-000d3a38a36f","217.98","108.99"
"dfccc1ec-b13a-11e9-9757-000d3a38a36f","217.97","72.66"
"fa044d8c-a965-11e9-a2fc-000d3a38a36f","217.97","108.99"
"259e814c-5b2c-11ea-a976-000d3a38a36f","217.97","72.66"
"dbe05b38-28a0-11ea-b87a-000d3a38a36f","217.97","72.66"
"5ddd74bc-a418-11e9-a2fc-000d3a38a36f","217.97","108.99"
"40091866-bdf2-11ea-aa61-000d3a38a36f","217.96","108.98"
"d649c552-a758-11e9-a2fc-000d3a38a36f","217.96","108.98"
"a4009c20-a8d8-11e9-a2fc-000d3a38a36f","217.95","54.49"
"afdd64e6-d281-11ea-8aab-000d3a38a36f","217.93","108.97"
"abb2fb2e-6d2c-11eb-99c4-000d3a38a36f","217.85","108.93"
"ccf13fd6-9e51-11e9-9897-000d3a38a36f","217.66","108.83"
"e3c9f8fe-94b6-11ea-85df-000d3a38a36f","217.48","108.74"
"09331eda-ad69-11e9-a2fc-000d3a38a36f","217.47","108.74"
"bd59f2d2-4e5c-11ea-99ba-000d3a38a36f","217.47","72.49"
"055f4316-ab32-11ea-b736-000d3a38a36f","217.46","108.73"
"fe6ae216-3fb2-11eb-806e-000d3a38a36f","217.44","108.72"
"1dfcabe8-1f6e-11ea-87bf-000d3a38a36f","217.35","108.68"
"4be1fa2a-d669-11e9-93bc-000d3a38a36f","216.98","108.49"
"455ee02c-f59b-11e9-841e-000d3a38a36f","216.98","108.49"
"be005c9c-cc30-11ea-ac21-000d3a38a36f","216.98","108.49"
"9a7e7c42-8d77-11ea-8f41-000d3a38a36f","216.96","54.24"
"9a4a5d3e-d663-11e9-93bc-000d3a38a36f","216.96","72.32"
"ca00a580-8d22-11ea-8f41-000d3a38a36f","216.95","108.48"
"12a3a162-5bf4-11ea-9b14-000d3a38a36f","216.91","108.46"
"446f670a-8bdb-11ea-8ec0-000d3a38a36f","216.87","108.44"
"5f510524-3243-11eb-9088-000d3a38a36f","216.48","108.24"
"de595f94-5bc8-11ea-9284-000d3a38a36f","216.48","108.24"
"908e50c6-9e04-11e9-9897-000d3a38a36f","216.47","72.16"
"7b80f79a-b210-11e9-89fa-000d3a38a36f","216.46","72.15"
"3317cfc4-52f6-11ea-9ade-000d3a38a36f","216.46","72.15"
"32447a5c-6cf5-11ea-b576-000d3a38a36f","216.45","108.23"
"f3ff13fc-fe30-11e9-a5e8-000d3a38a36f","216.23","108.12"
"b2e5909a-a1cd-11e9-a2fc-000d3a38a36f","216.13","108.07"
"5c48ad2c-5428-11ea-b1db-000d3a38a36f","215.99","108.00"
"04d3fc0a-ff2c-11e9-a5e8-000d3a38a36f","215.98","107.99"
"30a46142-1ff9-11ea-87bf-000d3a38a36f","215.97","107.99"
"8d237032-97f0-11eb-97d2-000d3a38a36f","215.96","107.98"
"78fffd8c-a9c2-11e9-a2fc-000d3a38a36f","215.96","71.99"
"153245b8-ada3-11ea-b736-000d3a38a36f","215.96","71.99"
"458f1dc4-8983-11ea-a6e7-000d3a38a36f","215.96","71.99"
"e7fcc086-18e3-11ea-9213-000d3a38a36f","215.91","71.97"
"7fb01f28-af20-11e9-a2fc-000d3a38a36f","215.87","107.94"
"4f8db98a-a7ba-11e9-a2fc-000d3a38a36f","215.86","107.93"
"9d7a5ece-9fb7-11e9-a2fc-000d3a38a36f","215.78","107.89"
"5e5cb020-2da0-11eb-8062-000d3a299ebf","215.73","107.87"
"09f7a470-5bed-11ea-bdcb-000d3a38a36f","215.73","107.87"
"1a499136-24d3-11ea-bf27-000d3a38a36f","215.54","107.77"
"7b8f1484-9ebe-11e9-9897-000d3a38a36f","215.46","53.87"
"cbdff46e-5b95-11ea-9b3c-000d3a38a36f","215.46","107.73"
"2b543eca-9ea0-11eb-9c47-000d3a38a36f","215.36","107.68"
"b9296b88-acf0-11e9-a2fc-000d3a38a36f","215.21","107.61"
"5fa083d4-4d0a-11ea-a626-000d3a38a36f","215.01","107.51"
"6d5c17d4-a4d8-11e9-a2fc-000d3a38a36f","214.99","71.66"
"04d9ffc2-f119-11e9-9346-000d3a38a36f","214.98","107.49"
"d448a9e6-ac51-11e9-a2fc-000d3a38a36f","214.98","107.49"
"e805e4e6-1374-11ea-a001-000d3a38a36f","214.97","71.66"
"879a75e8-2942-11ea-b87a-000d3a38a36f","214.97","107.49"
"0fd279be-a5be-11e9-a2fc-000d3a38a36f","214.97","71.66"
"672256be-256e-11ea-b1c8-000d3a38a36f","214.97","107.49"
"77b1bec4-a216-11e9-a2fc-000d3a38a36f","214.97","107.49"
"3ce11136-a50f-11e9-a2fc-000d3a38a36f","214.97","107.49"
"73bd328a-faf9-11e9-b138-000d3a38a36f","214.97","71.66"
"61828e8e-5bb7-11ea-85d6-000d3a38a36f","214.96","107.48"
"85cfeb9c-1a62-11ea-941b-000d3a38a36f","214.96","71.65"
"92a334ee-58f2-11eb-9e65-000d3a38a36f","214.86","107.43"
"b31443aa-2228-11ea-8523-000d3a38a36f","214.85","107.43"
"1b594e50-c9d2-11ea-a31e-000d3a38a36f","214.48","107.24"
"ccd92d9e-98cc-11ea-b97a-000d3a38a36f","214.47","107.24"
"8970a244-5721-11eb-9e65-000d3a38a36f","214.35","107.18"
"3370fac8-b0a7-11e9-9757-000d3a38a36f","213.98","106.99"
"a5c99008-88ce-11ea-9c02-000d3a38a36f","213.98","106.99"
"697dfd3e-a209-11e9-a2fc-000d3a38a36f","213.98","106.99"
"ce41856e-acb4-11e9-a2fc-000d3a38a36f","213.97","71.32"
"0e033da8-5bb2-11ea-970c-000d3a38a36f","213.97","71.32"
"2500e68c-61ec-11ea-8dd8-000d3a38a36f","213.97","71.32"
"1445e9b6-2446-11ea-a30f-000d3a38a36f","213.96","53.49"
"92456aaa-edc5-11ea-9369-000d3a38a36f","213.95","71.32"
"11b9d904-9e2d-11e9-9897-000d3a38a36f","213.86","106.93"
"7e2df174-afb2-11e9-9757-000d3a38a36f","213.76","71.25"
"9f5eadd0-26df-11ea-aaaa-000d3a38a36f","213.46","106.73"
"1e72d8f8-0cb3-11eb-8ffc-000d3a38a36f","213.45","106.73"
"970a7aa6-4a4d-11ea-8533-000d3a38a36f","213.17","53.29"
"415c5d12-97d8-11ea-9d91-000d3a38a36f","212.97","106.49"
"774728e6-b1ae-11e9-89fa-000d3a38a36f","212.97","106.49"
"fad3ef8a-a5d5-11e9-a2fc-000d3a38a36f","212.96","70.99"
"41abf3ce-5b54-11ea-85a8-000d3a38a36f","212.96","106.48"
"8739bc8e-ac4d-11e9-a2fc-000d3a38a36f","212.95","70.98"
"10759dfc-5459-11ea-b1db-000d3a38a36f","212.94","106.47"
"5be0245a-d6ab-11e9-93bc-000d3a38a36f","212.87","106.44"
"348fa354-1d81-11ea-a490-000d3a38a36f","212.75","106.38"
"0fea7fd0-7f54-11ea-80af-000d3a38a36f","212.72","106.36"
"4eae3686-5b2c-11ea-a713-000d3a38a36f","212.48","106.24"
"064cad1e-5b45-11ea-976d-000d3a38a36f","212.47","70.82"
"9e8f34b4-ab5c-11e9-a2fc-000d3a38a36f","212.47","106.24"
"2671626e-22bb-11ea-8523-000d3a38a36f","212.47","70.82"
"7e68064a-b17c-11e9-89fa-000d3a38a36f","211.98","105.99"
"3a3af74e-2b65-11ea-9d27-000d3a38a36f","211.97","105.99"
"86286112-457f-11ea-acaf-000d3a38a36f","211.97","105.99"
"384cc1fe-fe44-11e9-a5e8-000d3a38a36f","211.97","105.99"
"0e66d858-c4db-11ea-84c6-000d3a38a36f","211.97","70.66"
"bb548d60-abb6-11e9-a2fc-000d3a38a36f","211.96","105.98"
"4ea10e52-9dea-11e9-9897-000d3a38a36f","211.95","70.65"
"e9fa3352-9dd0-11e9-9897-000d3a38a36f","211.91","70.64"
"a98de758-a7fe-11ea-bd63-000d3a38a36f","211.85","105.93"
"0904db6a-8504-11ea-80af-000d3a38a36f","211.84","105.92"
"0db0e980-ec36-11ea-9369-000d3a38a36f","211.72","105.86"
"41214a1c-6f71-11eb-bdb8-000d3a38a36f","211.37","105.69"
"d41f1e62-f7f8-11e9-841e-000d3a38a36f","211.28","70.43"
"9d6afa7e-1217-11ea-a001-000d3a38a36f","211.26","105.63"
"e3be9a34-b430-11e9-a043-000d3a38a36f","211.16","52.79"
"9728ec8a-64a5-11ea-a507-000d3a38a36f","210.98","105.49"
"15b5a7b4-a9c6-11e9-a2fc-000d3a38a36f","210.98","105.49"
"3141e108-4202-11ea-96d9-000d3a38a36f","210.97","70.32"
"8721e54a-5b3a-11ea-ba4f-000d3a38a36f","210.97","70.32"
"b9f5a25a-2e70-11ea-b1e2-000d3a38a36f","210.97","105.49"
"ffcd5ade-edfc-11e9-9346-000d3a38a36f","210.97","105.49"
"642265c6-d65e-11e9-93bc-000d3a38a36f","210.96","105.48"
"53c0bbfe-b176-11e9-89fa-000d3a38a36f","210.96","70.32"
"c7eda998-a513-11e9-a2fc-000d3a38a36f","210.96","70.32"
"2c2a29a4-a46a-11e9-a2fc-000d3a38a36f","210.96","70.32"
"b2aedbfa-1080-11ea-8ce6-000d3a38a36f","210.85","105.43"
"370302d2-aca4-11e9-a2fc-000d3a38a36f","210.85","70.28"
"744eb3b2-d697-11e9-93bc-000d3a38a36f","210.82","105.41"
"080f81a8-d7d3-11e9-93bc-000d3a38a36f","210.77","105.39"
"880a92d8-708c-11ea-8021-000d3a38a36f","210.73","105.37"
"cfa2c7aa-5fc0-11ea-8dd8-000d3a38a36f","210.72","105.36"
"18e746be-70c1-11ea-91b2-000d3a38a36f","210.72","105.36"
"9c391db6-605f-11ea-8dd8-000d3a38a36f","210.72","105.36"
"24970afe-ad43-11e9-a2fc-000d3a38a36f","210.72","70.24"
"d8604df4-abf7-11e9-a2fc-000d3a38a36f","210.72","105.36"
"f41c6e40-ae6f-11e9-a2fc-000d3a38a36f","210.71","105.36"
"95e8c794-aec2-11e9-a2fc-000d3a38a36f","210.70","70.23"
"019280fa-a87b-11e9-a2fc-000d3a38a36f","210.49","70.16"
"c17f057e-ac53-11e9-a2fc-000d3a38a36f","210.49","105.25"
"307154c2-9db9-11e9-9897-000d3a38a36f","210.48","70.16"
"e1a4324c-7157-11ea-adca-000d3a38a36f","210.48","105.24"
"703061da-b019-11e9-9757-000d3a38a36f","210.48","105.24"
"fbe62a2e-e5cb-11e9-ad00-000d3a38a36f","210.47","105.24"
"b6765d24-afa2-11e9-9c23-000d3a38a36f","210.47","70.16"
"c12d2368-a5d6-11e9-a2fc-000d3a38a36f","210.47","70.16"
"9dc27c92-aa19-11e9-a2fc-000d3a38a36f","210.47","70.16"
"56b7fff0-5b05-11ea-a63d-000d3a38a36f","210.46","105.23"
"54b09480-b616-11ea-a78c-000d3a38a36f","210.46","105.23"
"1461b37c-5be0-11ea-a4d0-000d3a38a36f","210.10","105.05"
"a0f0eb4a-1f73-11ea-87bf-000d3a38a36f","210.08","105.04"
"ba725440-af8f-11e9-a2fc-000d3a38a36f","209.98","104.99"
"8864f4d0-d636-11e9-93bc-000d3a38a36f","209.98","104.99"
"fcd71318-2760-11ea-aaaa-000d3a38a36f","209.98","104.99"
"542af5f0-4c5c-11eb-806e-000d3a38a36f","209.98","104.99"
"93ce378a-a267-11e9-a2fc-000d3a38a36f","209.98","104.99"
"dda765ec-288c-11ea-b87a-000d3a38a36f","209.98","104.99"
"76947daa-aa0f-11e9-a2fc-000d3a38a36f","209.98","104.99"
"b30721a8-5b52-11ea-b544-000d3a38a36f","209.98","104.99"
"bdba65ea-a588-11e9-a2fc-000d3a38a36f","209.98","104.99"
"42fd7290-7f00-11eb-b666-000d3a38a36f","209.98","104.99"
"c88f9b6e-672c-11ea-9d38-000d3a38a36f","209.98","104.99"
"2cc8cce2-ac4b-11e9-a2fc-000d3a38a36f","209.98","104.99"
"fc412e50-6b1e-11ea-9c62-000d3a38a36f","209.98","104.99"
"0925ae66-aef0-11e9-a2fc-000d3a38a36f","209.98","104.99"
"f5cfd37e-2969-11ea-b87a-000d3a38a36f","209.98","104.99"
"eb9baf18-a368-11e9-a2fc-000d3a38a36f","209.98","104.99"
"c269d6aa-3cb6-11ea-b550-000d3a38a36f","209.98","104.99"
"64b18f06-9248-11eb-b584-000d3a38a36f","209.98","104.99"
