"interested_in_categories_12","total_sales","cum_total"
"[]","256.39","80694.84"
"[]","256.44","80951.28"
"[]","256.45","81207.73"
"[]","256.97","81721.67"
"[]","256.97","81721.67"
"[]","257.18","81978.85"
"[]","257.72","82236.57"
"[]","257.85","82494.42"
"[]","257.97","82752.39"
"[]","257.98","83010.37"
"[]","258.87","83269.24"
"[]","258.91","83528.15"
"[]","259.13","83787.28"
"[]","259.40","84046.68"
"[]","259.88","84566.44"
"[]","259.88","84566.44"
"[]","259.97","85086.38"
"[]","259.97","85086.38"
"[]","259.98","86126.30"
"[]","259.98","86126.30"
"[]","259.98","86126.30"
"[]","259.98","86126.30"
"[]","259.99","86386.29"
"[]","260.47","86646.76"
"[]","260.48","86907.24"
"[]","260.86","87168.10"
"[]","260.98","87429.08"
"[]","261.19","87690.27"
"[]","261.22","87951.49"
"[]","261.33","88212.82"
"[]","261.98","88474.80"
"[]","262.37","88737.17"
"[]","262.97","89000.14"
"[]","264.48","89264.62"
"[]","264.66","89529.28"
"[]","264.83","89794.11"
"[]","264.90","90059.01"
"[]","265.49","90324.50"
"[]","265.68","90590.18"
"[]","265.91","90856.09"
"[]","266.48","91122.57"
"[]","266.96","91389.53"
"[]","266.97","91656.50"
"[]","267.18","91923.68"
"[]","267.40","92191.08"
"[]","267.47","92458.55"
"[]","267.69","92993.93"
"[]","267.69","92993.93"
"[]","267.98","93261.91"
"[]","268.24","93530.15"
"[]","268.34","93798.49"
"[]","268.36","94066.85"
"[]","269.43","94336.28"
"[]","269.47","94605.75"
"[]","269.59","94875.34"
"[]","269.97","95145.31"
"[]","269.98","95955.25"
"[]","269.98","95955.25"
"[]","269.98","95955.25"
"[]","270.87","96226.12"
"[]","270.88","96497.00"
"[]","271.71","96768.71"
"[]","271.85","97040.56"
"[]","271.96","97312.52"
"[]","272.94","97585.46"
"[]","272.97","97858.43"
"[]","272.98","98131.41"
"[]","273.38","98404.79"
"[]","273.96","98678.75"
"[]","273.98","98952.73"
"[]","274.32","99227.05"
"[]","274.47","99501.52"
"[]","274.48","99776.00"
"[]","274.84","100050.84"
"[]","274.96","100325.80"
"[]","274.98","100600.78"
"[]","275.19","100875.97"
"[]","275.41","101151.38"
"[]","275.62","101427.00"
"[]","275.69","101702.69"
"[]","275.83","101978.52"
"[]","275.91","102254.43"
"[]","275.96","102530.39"
"[]","275.97","102806.36"
"[]","275.98","103082.34"
"[]","277.46","103359.80"
"[]","277.48","103637.28"
"[]","278.86","103916.14"
"[]","278.97","104195.11"
"[]","279.03","104474.14"
"[]","279.48","104753.62"
"[]","279.78","105033.40"
"[]","279.89","105313.29"
"[]","279.96","105593.25"
"[]","279.97","106153.19"
"[]","279.97","106153.19"
"[]","279.98","106713.15"
"[]","279.98","106713.15"
"[]","280.27","106993.42"
"[]","280.80","107274.22"
"[]","280.85","107555.07"
"[]","280.86","108116.79"
"[]","280.86","108116.79"
"[]","280.95","108397.74"
"[]","280.97","108678.71"
"[]","281.60","108960.31"
"[]","281.96","109242.27"
"[]","281.98","109524.25"
"[]","282.69","109806.94"
"[]","282.85","110089.79"
"[]","282.96","110372.75"
"[]","282.97","110655.72"
"[]","283.01","110938.73"
"[]","283.23","111221.96"
"[]","283.46","111505.42"
"[]","283.77","111789.19"
"[]","283.82","112073.01"
"[]","283.87","112356.88"
"[]","283.98","112640.86"
"[]","283.99","112924.85"
"[]","284.41","113209.26"
"[]","284.66","113493.92"
"[]","284.86","113778.78"
"[]","284.89","114063.67"
"[]","285.16","114348.83"
"[]","285.74","114634.57"
"[]","285.83","114920.40"
"[]","285.97","115206.37"
"[]","286.10","115492.47"
"[]","286.38","115778.85"
"[]","286.47","116065.32"
"[]","286.64","116351.96"
"[]","286.72","116638.68"
"[]","286.87","116925.55"
"[]","286.99","117212.54"
"[]","287.09","117499.63"
"[]","287.26","117786.89"
"[]","287.90","118074.79"
"[]","287.95","118362.74"
"[]","287.96","118650.70"
"[]","287.99","118938.69"
"[]","288.18","119226.87"
"[]","288.20","119515.07"
"[]","288.97","119804.04"
"[]","288.98","120093.02"
"[]","288.99","120382.01"
"[]","289.00","120671.01"
"[]","289.30","120960.31"
"[]","289.89","121250.20"
"[]","289.96","121830.12"
"[]","289.96","121830.12"
"[]","289.97","122410.06"
"[]","289.97","122410.06"
"[]","289.98","122700.04"
"[]","289.99","122990.03"
"[]","290.85","123280.88"
"[]","290.87","123862.62"
"[]","290.87","123862.62"
"[]","290.97","124153.59"
"[]","291.47","124445.06"
"[]","291.96","124737.02"
"[]","292.17","125029.19"
"[]","292.96","125322.15"
"[]","293.37","125615.52"
"[]","293.51","125909.03"
"[]","293.72","126202.75"
"[]","293.87","126496.62"
"[]","293.96","126790.58"
"[]","293.97","127084.55"
"[]","293.98","127672.51"
"[]","293.98","127672.51"
"[]","294.47","127966.98"
"[]","294.89","128261.87"
"[]","294.95","128556.82"
"[]","294.96","128851.78"
"[]","294.99","129146.77"
"[]","295.37","129442.14"
"[]","295.91","129738.05"
"[]","295.96","130034.01"
"[]","296.40","130330.41"
"[]","296.94","130627.35"
"[]","296.95","130924.30"
"[]","296.97","131518.24"
"[]","296.97","131518.24"
"[]","297.43","131815.67"
"[]","297.48","132113.15"
"[]","297.90","132411.05"
"[]","297.98","132709.03"
"[]","298.99","133307.01"
"[]","298.99","133307.01"
"[]","299.89","133606.90"
"[]","299.97","133906.87"
"[]","299.98","134206.85"
"[]","300.18","134507.03"
"[]","300.27","134807.30"
"[]","300.43","135107.73"
"[]","300.47","135408.20"
"[]","300.48","135708.68"
"[]","300.98","136310.64"
"[]","300.98","136310.64"
"[]","301.21","136611.85"
"[]","301.67","136913.52"
"[]","302.10","137215.62"
"[]","302.36","137517.98"
"[]","302.71","137820.69"
"[]","302.94","138123.63"
"[]","304.70","138428.33"
"[]","304.88","138733.21"
"[]","304.96","139038.17"
"[]","304.97","139343.14"
"[]","304.98","139648.12"
"[]","305.85","139953.97"
"[]","305.86","140259.83"
"[]","305.87","140565.70"
"[]","305.97","140871.67"
"[]","305.98","141177.65"
"[]","306.10","141483.75"
"[]","306.74","141790.49"
"[]","306.87","142097.36"
"[]","306.98","142404.34"
"[]","307.64","142711.98"
"[]","307.90","143019.88"
"[]","309.85","143329.73"
"[]","309.96","144259.61"
"[]","309.96","144259.61"
"[]","309.96","144259.61"
"[]","309.97","144569.58"
"[]","310.43","144880.01"
"[]","310.47","145190.48"
"[]","310.49","145500.97"
"[]","310.72","145811.69"
"[]","310.91","146122.60"
"[]","310.97","146433.57"
"[]","311.37","146744.94"
"[]","311.47","147056.41"
"[]","311.86","147368.27"
"[]","311.96","147992.19"
"[]","311.96","147992.19"
"[]","312.18","148304.37"
"[]","312.43","148616.80"
"[]","312.87","148929.67"
"[]","312.94","149242.61"
"[]","313.32","149555.93"
"[]","313.47","149869.40"
"[]","313.83","150183.23"
"[]","313.85","150497.08"
"[]","313.97","150811.05"
"[]","313.98","151125.03"
"[]","313.99","151439.02"
"[]","314.47","151753.49"
"[]","314.89","152068.38"
"[]","315.60","152383.98"
"[]","315.67","152699.65"
"[]","315.88","153015.53"
"[]","315.96","153331.49"
"[]","316.03","153647.52"
"[]","316.10","153963.62"
"[]","316.22","154279.84"
"[]","316.23","154596.07"
"[]","316.97","154913.04"
"[]","317.15","155230.19"
"[]","317.47","155547.66"
"[]","317.70","155865.36"
"[]","317.88","156183.24"
"[]","318.46","156501.70"
"[]","318.87","156820.57"
"[]","318.98","157139.55"
"[]","319.88","157459.43"
"[]","319.91","157779.34"
"[]","319.93","158099.27"
"[]","319.96","158739.19"
"[]","319.96","158739.19"
"[]","319.97","159059.16"
"[]","319.98","159699.12"
"[]","319.98","159699.12"
"[]","320.08","160019.20"
"[]","320.21","160339.41"
"[]","320.27","160659.68"
"[]","320.46","160980.14"
"[]","320.47","161300.61"
"[]","320.48","161621.09"
"[]","320.76","161941.85"
"[]","320.85","162262.70"
"[]","320.95","162583.65"
"[]","321.71","162905.36"
"[]","321.96","163227.32"
"[]","322.96","163550.28"
"[]","323.76","163874.04"
"[]","323.82","164197.86"
"[]","323.86","164521.72"
"[]","323.97","165169.66"
"[]","323.97","165169.66"
"[]","323.98","165493.64"
"[]","324.23","165817.87"
"[]","324.77","166142.64"
"[]","324.95","166467.59"
"[]","324.97","167117.53"
"[]","324.97","167117.53"
"[]","324.98","167442.51"
"[]","325.96","168094.43"
"[]","325.96","168094.43"
"[]","326.84","168421.27"
"[]","327.72","168748.99"
"[]","328.08","169077.07"
"[]","328.39","169405.46"
"[]","328.46","169733.92"
"[]","328.68","170062.60"
"[]","328.84","170391.44"
"[]","328.98","170720.42"
"[]","329.29","171049.71"
"[]","329.39","171379.10"
"[]","329.59","171708.69"
"[]","329.87","172038.56"
"[]","329.97","172368.53"
"[]","329.98","172698.51"
"[]","330.46","173359.43"
"[]","330.46","173359.43"
"[]","330.48","173689.91"
"[]","330.83","174020.74"
"[]","330.85","174351.59"
"[]","330.95","174682.54"
"[]","330.96","175013.50"
"[]","331.29","175344.79"
"[]","331.53","175676.32"
"[]","331.95","176008.27"
"[]","331.98","176340.25"
"[]","332.90","176673.15"
"[]","332.93","177006.08"
"[]","333.46","177339.54"
"[]","334.95","177674.49"
"[]","334.96","178009.45"
"[]","334.97","179014.36"
"[]","334.97","179014.36"
"[]","334.97","179014.36"
"[]","335.94","179350.30"
"[]","335.97","179686.27"
"[]","336.46","180022.73"
"[]","336.97","180359.70"
"[]","337.86","180697.56"
"[]","337.96","181035.52"
"[]","338.95","181374.47"
"[]","338.99","181713.46"
"[]","339.27","182052.73"
"[]","339.96","182732.65"
"[]","339.96","182732.65"
"[]","339.97","183072.62"
"[]","339.98","183752.58"
"[]","339.98","183752.58"
"[]","340.37","184092.95"
"[]","340.47","184433.42"
"[]","340.68","184774.10"
"[]","340.78","185114.88"
"[]","340.86","185455.74"
"[]","341.92","185797.66"
"[]","342.39","186140.05"
"[]","342.43","186482.48"
"[]","343.12","186825.60"
"[]","343.45","187169.05"
"[]","343.92","187512.97"
"[]","344.24","187857.21"
"[]","344.53","188201.74"
"[]","344.82","188546.56"
"[]","345.63","188892.19"
"[]","345.75","189237.94"
"[]","345.83","189583.77"
"[]","345.84","189929.61"
"[]","345.85","190275.46"
"[]","345.87","190621.33"
"[]","346.08","190967.41"
"[]","346.24","191313.65"
"[]","346.66","191660.31"
"[]","346.75","192007.06"
"[]","347.92","192354.98"
"[]","347.97","193050.92"
"[]","347.97","193050.92"
"[]","348.08","193399.00"
"[]","349.89","193748.89"
"[]","349.94","194098.83"
"[]","349.96","194448.79"
"[]","349.98","195498.73"
"[]","349.98","195498.73"
"[]","349.98","195498.73"
"[]","350.84","195849.57"
"[]","350.96","196200.53"
"[]","351.56","196552.09"
"[]","351.86","196903.95"
"[]","351.88","197255.83"
"[]","351.89","197607.72"
"[]","351.96","197959.68"
"[]","352.87","198312.55"
"[]","352.89","198665.44"
"[]","352.97","199018.41"
"[]","353.76","199372.17"
"[]","353.84","199726.01"
"[]","353.85","200079.86"
"[]","354.48","200434.34"
"[]","355.03","200789.37"
"[]","355.45","201144.82"
"[]","355.71","201500.53"
"[]","355.84","201856.37"
"[]","356.46","202212.83"
"[]","356.48","202569.31"
"[]","356.56","202925.87"
"[]","356.72","203282.59"
"[]","356.74","203639.33"
"[]","356.91","203996.24"
"[]","356.98","204353.22"
"[]","357.39","204710.61"
"[]","357.74","205068.35"
"[]","357.98","205426.33"
"[]","358.86","205785.19"
"[]","358.97","206144.16"
"[]","359.38","206503.54"
"[]","359.45","206862.99"
"[]","359.88","207222.87"
"[]","359.93","207582.80"
"[]","359.95","208302.70"
"[]","359.95","208302.70"
"[]","359.97","209022.64"
"[]","359.97","209022.64"
"[]","359.98","209742.60"
"[]","359.98","209742.60"
"[]","360.77","210103.37"
"[]","360.85","210464.22"
"[]","360.88","210825.10"
"[]","360.96","211186.06"
"[]","361.24","211547.30"
"[]","362.96","211910.26"
"[]","363.03","212273.29"
"[]","363.44","212636.73"
"[]","363.97","213000.70"
"[]","364.86","213365.56"
"[]","364.95","213730.51"
"[]","365.94","214096.45"
"[]","365.96","214462.41"
"[]","365.99","214828.40"
"[]","366.27","215194.67"
"[]","366.47","215561.14"
"[]","366.92","215928.06"
"[]","366.98","216295.04"
"[]","367.40","216662.44"
"[]","367.43","217029.87"
"[]","367.73","217397.60"
"[]","367.84","217765.44"
"[]","367.96","218133.40"
"[]","367.97","218869.34"
"[]","367.97","218869.34"
"[]","367.98","219237.32"
"[]","368.70","219606.02"
"[]","369.17","219975.19"
"[]","369.39","220344.58"
"[]","369.87","220714.45"
"[]","369.89","222194.01"
"[]","369.89","222194.01"
"[]","369.89","222194.01"
"[]","369.89","222194.01"
"[]","369.93","222563.94"
"[]","369.97","223673.85"
"[]","369.97","223673.85"
"[]","369.97","223673.85"
"[]","369.98","224413.81"
"[]","369.98","224413.81"
"[]","370.37","224784.18"
"[]","370.48","225154.66"
"[]","370.88","225525.54"
"[]","370.97","225896.51"
"[]","372.45","226268.96"
"[]","372.97","226641.93"
"[]","373.95","227015.88"
"[]","373.97","227763.82"
"[]","373.97","227763.82"
"[]","374.88","228138.70"
"[]","374.96","228513.66"
"[]","375.63","228889.29"
"[]","376.48","229265.77"
"[]","376.58","229642.35"
"[]","376.65","230019.00"
"[]","376.93","230395.93"
"[]","376.95","230772.88"
"[]","376.97","231149.85"
"[]","377.11","231526.96"
"[]","377.76","231904.72"
"[]","378.84","232283.56"
"[]","379.12","232662.68"
"[]","379.33","233042.01"
"[]","379.90","233421.91"
"[]","379.95","233801.86"
"[]","379.97","234941.77"
"[]","379.97","234941.77"
"[]","379.97","234941.77"
"[]","379.98","235321.75"
"[]","380.45","235702.20"
"[]","380.62","236082.82"
"[]","380.82","236463.64"
"[]","380.86","236844.50"
"[]","381.07","237225.57"
"[]","381.49","237607.06"
"[]","381.86","237988.92"
"[]","381.91","238370.83"
"[]","381.93","238752.76"
"[]","382.98","239135.74"
"[]","383.44","239519.18"
"[]","383.84","239903.02"
"[]","383.96","240286.98"
"[]","384.08","240671.06"
"[]","384.70","241055.76"
"[]","384.88","241440.64"
"[]","385.02","241825.66"
"[]","385.16","242210.82"
"[]","385.35","242596.17"
"[]","385.96","242982.13"
"[]","386.08","243368.21"
"[]","386.41","243754.62"
"[]","386.98","244141.60"
"[]","387.94","244529.54"
"[]","387.96","244917.50"
"[]","388.82","245306.32"
"[]","388.89","245695.21"
"[]","388.97","246084.18"
"[]","389.27","246473.45"
"[]","389.56","246863.01"
"[]","389.83","247252.84"
"[]","389.86","247642.70"
"[]","389.96","248032.66"
"[]","389.97","248812.60"
"[]","389.97","248812.60"
"[]","389.98","249202.58"
"[]","390.43","249593.01"
"[]","390.83","249983.84"
"[]","390.84","250374.68"
"[]","390.97","250765.65"
"[]","391.13","251156.78"
"[]","391.33","251548.11"
"[]","391.97","251940.08"
"[]","392.11","252332.19"
"[]","392.48","252724.67"
"[]","392.85","253117.52"
"[]","393.91","253511.43"
"[]","394.45","253905.88"
"[]","394.53","254300.41"
"[]","394.95","254695.36"
"[]","394.97","255090.33"
"[]","395.62","255485.95"
"[]","395.85","255881.80"
"[]","395.91","256277.71"
"[]","395.92","256673.63"
"[]","396.93","257070.56"
"[]","396.94","257467.50"
"[]","396.96","257864.46"
"[]","397.19","258261.65"
"[]","397.58","258659.23"
"[]","397.77","259057.00"
"[]","397.97","259454.97"
"[]","398.45","259853.42"
"[]","398.47","260251.89"
"[]","398.88","260650.77"
"[]","398.95","261049.72"
"[]","398.99","261847.70"
"[]","398.99","261847.70"
"[]","399.05","262246.75"
"[]","399.19","262645.94"
"[]","399.23","263045.17"
"[]","399.79","263844.75"
"[]","399.79","263844.75"
"[]","399.86","264244.61"
"[]","399.89","264644.50"
"[]","399.95","265044.45"
"[]","399.96","265444.41"
"[]","400.00","265844.41"
"[]","400.19","266644.79"
"[]","400.19","266644.79"
"[]","400.86","267045.65"
"[]","400.87","267446.52"
"[]","400.89","267847.41"
"[]","400.96","268248.37"
"[]","400.98","268649.35"
"[]","402.45","269051.80"
"[]","402.46","269454.26"
"[]","402.47","269856.73"
"[]","402.63","270259.36"
"[]","403.47","270662.83"
"[]","403.59","271066.42"
"[]","403.91","271470.33"
"[]","405.36","271875.69"
"[]","405.97","272281.66"
"[]","406.04","272687.70"
"[]","406.73","273094.43"
"[]","407.10","273501.53"
"[]","407.17","273908.70"
"[]","408.91","274317.61"
"[]","408.94","274726.55"
"[]","409.39","275135.94"
"[]","409.44","275545.38"
"[]","409.89","275955.27"
"[]","409.95","276365.22"
"[]","410.50","276775.72"
"[]","410.85","277186.57"
"[]","410.88","277597.45"
"[]","411.47","278008.92"
"[]","412.02","278420.94"
"[]","412.84","278833.78"
"[]","413.06","279246.84"
"[]","413.14","279659.98"
"[]","413.27","280073.25"
"[]","414.53","280487.78"
"[]","414.90","280902.68"
"[]","414.94","281317.62"
"[]","415.46","281733.08"
"[]","415.63","282148.71"
"[]","415.89","282564.60"
"[]","415.91","282980.51"
"[]","415.97","283396.48"
"[]","417.18","283813.66"
"[]","417.25","284230.91"
"[]","417.40","284648.31"
"[]","417.46","285065.77"
"[]","417.63","285483.40"
"[]","417.64","285901.04"
"[]","417.76","286318.80"
"[]","417.95","286736.75"
"[]","417.96","287154.71"
"[]","418.85","287573.56"
"[]","418.87","287992.43"
"[]","419.19","288411.62"
"[]","419.59","288831.21"
"[]","419.85","289251.06"
"[]","419.97","289671.03"
"[]","419.98","290510.99"
"[]","419.98","290510.99"
"[]","420.44","290931.43"
"[]","420.56","291351.99"
"[]","420.85","291772.84"
"[]","420.91","292193.75"
"[]","420.96","292614.71"
"[]","421.24","293035.95"
"[]","421.90","293457.85"
"[]","421.95","293879.80"
"[]","421.97","294301.77"
"[]","422.86","294724.63"
"[]","422.96","295147.59"
"[]","423.93","295571.52"
"[]","424.45","295995.97"
"[]","424.97","296420.94"
"[]","425.37","296846.31"
"[]","425.44","297271.75"
"[]","425.63","297697.38"
"[]","425.76","298123.14"
"[]","425.93","298549.07"
"[]","425.94","298975.01"
"[]","426.34","299401.35"
"[]","426.57","299827.92"
"[]","426.74","300254.66"
"[]","426.85","300681.51"
"[]","426.97","301108.48"
"[]","427.96","301536.44"
"[]","427.97","302392.38"
"[]","427.97","302392.38"
"[]","428.88","302821.26"
"[]","429.46","303250.72"
"[]","429.87","303680.59"
"[]","429.96","304110.55"
"[]","429.98","304540.53"
"[]","430.19","304970.72"
"[]","430.79","305401.51"
"[]","430.86","305832.37"
"[]","431.19","306263.56"
"[]","431.78","306695.34"
"[]","431.96","307127.30"
"[]","432.09","307559.39"
"[]","432.45","307991.84"
"[]","432.83","308424.67"
"[]","433.38","308858.05"
"[]","433.76","309291.81"
"[]","434.24","309726.05"
"[]","434.46","310160.51"
"[]","434.88","310595.39"
"[]","434.92","311030.31"
"[]","434.99","311465.30"
"[]","435.16","311900.46"
"[]","435.26","312335.72"
"[]","435.46","313206.64"
"[]","435.46","313206.64"
"[]","435.95","313642.59"
"[]","435.97","314078.56"
"[]","437.47","314516.03"
"[]","437.87","314953.90"
"[]","438.58","315392.48"
"[]","438.87","315831.35"
"[]","438.94","316270.29"
"[]","438.97","316709.26"
"[]","439.46","317148.72"
"[]","439.78","317588.50"
"[]","439.81","318028.31"
"[]","439.87","318468.18"
"[]","439.88","318908.06"
"[]","439.96","319787.98"
"[]","439.96","319787.98"
"[]","439.98","320667.94"
"[]","439.98","320667.94"
"[]","439.99","321107.93"
"[]","440.79","321548.72"
"[]","440.85","321989.57"
"[]","441.93","322431.50"
"[]","441.96","322873.46"
"[]","442.46","323315.92"
"[]","442.97","323758.89"
"[]","443.83","324202.72"
"[]","444.44","324647.16"
"[]","444.96","325092.12"
"[]","445.71","325537.83"
"[]","446.46","325984.29"
"[]","446.92","326431.21"
"[]","447.17","326878.38"
"[]","447.27","327325.65"
"[]","447.36","327773.01"
"[]","447.95","328220.96"
"[]","447.96","328668.92"
"[]","448.46","329117.38"
"[]","448.99","329566.37"
"[]","449.74","330016.11"
"[]","449.84","330465.95"
"[]","449.87","330915.82"
"[]","449.93","331365.75"
"[]","449.95","332265.65"
"[]","449.95","332265.65"
"[]","449.96","332715.61"
"[]","449.98","333165.59"
"[]","450.36","333615.95"
"[]","450.37","334066.32"
"[]","450.40","334516.72"
"[]","450.79","334967.51"
"[]","450.85","335418.36"
"[]","450.87","335869.23"
"[]","450.97","336320.20"
"[]","451.81","336772.01"
"[]","451.91","337223.92"
"[]","451.95","337675.87"
"[]","452.04","338127.91"
"[]","452.90","338580.81"
"[]","452.94","339033.75"
"[]","452.95","339486.70"
"[]","453.17","339939.87"
"[]","453.18","340393.05"
